name,twt_handle,tweet_body,post_date,reply_cnt,rt_cnt,like_cnt
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #28720 sold for 24 ETH! ($76137.84)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/28720 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/28720 … Rarity  16933/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T15:01:53.000Z,1,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Azuki: Ξ95.94 ($304,427.21)
Peacefall: Ξ77.16 ($244,847.42)
(B)APETAVERSE: Ξ73.83 ($234,272.51) Mutant   Ape   Yacht Club : Ξ71.70 ($227,511.27)
adidas Originals Into the Metaverse: Ξ47.35 ($150,258.66)",2022-03-25T15:00:09.000Z,,,3
Trengible - Discover the nft trends,@Trengible," - Not_FinancialAdvice just bought #94 for 26 ETH ($82,572.88)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 14:56:19 (GMT 0)

Detail:  https:// ht-club/94-0x60e4d786628fea6478f785a6d7e704777c86a7c6-94 …",2022-03-25T14:57:14.000Z,1,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 26 ETH ($82572.88) 
Seller: MachiBigBrother
Buyer: Not_FinancialAdvice https:// 786628fea6478f785a6d7e704777c86a7c6/94 …  #MAYC   #NFTSales   #NFTWhale",2022-03-25T14:57:05.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #94 sold for 26 ETH (82.57K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/94 …,2022-03-25T14:56:43.000Z,,,1
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #94 sold for 26 ETH! ($82706.26)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/94 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/94 … Rarity  5106/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T14:56:34.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #28566 - Ξ27,2022-03-25T13:29:18.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #28566 - Ξ27,2022-03-25T13:29:18.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #29702 - Ξ25.9,2022-03-25T13:28:46.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #29702 - Ξ25.9,2022-03-25T13:28:46.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #1194 - Ξ31.9,2022-03-25T13:28:05.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #1194 - Ξ31.9,2022-03-25T13:28:05.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #1976 - Ξ28.95,2022-03-25T13:27:48.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #1976 - Ξ28.95,2022-03-25T13:27:48.000Z,,,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ Jeffrey Huang] -> [0x5c02f2] NFT:  Mutant   Ape   Yacht Club  #15764  https:// e4d786628fea6478f785a6d7e704777c86a7c6/15764 …  Price: 25 ETH ($78,595.73) Gas: 0.0059 ETH ($18.59) #MAYC",2022-03-25T11:45:43.000Z,,,
Trengible - Discover the nft trends,@Trengible," - 0x5c0 just bought #15764 for 25 ETH ($78,408.00)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 11:37:15 (GMT 0)

Detail:  https:// ht-club/15764-0x60e4d786628fea6478f785a6d7e704777c86a7c6-15764 …",2022-03-25T11:38:13.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #15764 sold for 25 ETH (78.41K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/15764 …,2022-03-25T11:37:30.000Z,,2,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Doodles: Ξ429.58 ($1,347,367.58)
Azuki: Ξ207.44 ($650,623.11)
Bored  Ape   Yacht Club : Ξ105.90 ($332,149.00) Mutant   Ape   Yacht Club : Ξ46.70 ($146,471.75)
(B)APETAVERSE: Ξ38.27 ($120,029.05)",2022-03-25T11:00:06.000Z,,,6
Daniela Natale,@Diddlina79,Check out #11488 by  Mutant   Ape   Yacht Club  at  http://  NFT!  https:// b=collectibles&asset=6817612ac881bbb6cc0cea2750da837e&edition=add3ba66fe5481a7020f0fdb1771b476&detail-page=PROFILE&event=diddlina79 …  via  @cryptocom,2022-03-25T10:56:00.000Z,1,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-25T10:51:01.000Z,1,,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ 0xcafebabe.eth] -> [0x8839a6] NFT:  Mutant   Ape   Yacht Club  #15604  https:// e4d786628fea6478f785a6d7e704777c86a7c6/15604 …  Price: 23.5 ETH ($73,724.08) Gas: 0.006 ETH ($18.71) #MAYC",2022-03-25T10:44:16.000Z,,,
Jolly Ape Yacht Club,@JollyApeYC,"Now  @Madonna  is on the subject. For fans of her work   

Jolly  Ape   Yacht Club  #678   https:// 47276749ce646f68ac8c248420045cb7b5e/36507063807388079448209577951495785779134587883071326931340403523537401282561 …  #JAYC   #Madonna     #MutantApe     #BoredApeYC   #BoredApeYachtClub    #BAYC   #MAYC   #NFT   #OpenSea   #NFTCommunity",2022-03-25T10:42:28.000Z,,1,5
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #6428 - Ξ29.4444,2022-03-25T10:23:34.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #20522 - Ξ24.59,2022-03-25T10:20:29.000Z,,,1
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #20522 - Ξ24.59,2022-03-25T10:20:29.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #5476 - Ξ29.99,2022-03-25T10:19:37.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #5476 - Ξ29.99,2022-03-25T10:19:37.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #26794 - Ξ29.99,2022-03-25T10:18:56.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #26794 - Ξ29.99,2022-03-25T10:18:56.000Z,,,
CoinGape Crypto News,@CoinGapeMedia,"According to data from  #CryptoSlam ,  #Azuki , an anime-inspired  #NFT  collection of avatars, witnessed a spike in trades of over 80% in the last 24 hours, outperforming Bored  Ape   Yacht Club  ( #BAYC ) and  Mutant   Ape   Yacht Club .",2022-03-25T10:16:45.000Z,1,2,5
Bitvots,@bitvots,"#NFT  Statistics (Real-Time)
Collection:  mutant - ape - yacht-club  #bitvotsNFT   #nonfungibletokens   #NFTdrop   #OpenSeaNFT Follow + RT = ",2022-03-25T09:40:01.000Z,,,
糖果,@HMSFTYD,CryptoSlam数据显示， #Azuki  系列NFT的交易量在24小时内增长达到81.14%，登上今日交易量榜首，超过了Bored  Ape   Yacht Club  ( #BAYC ) 和 Mutant   Ape   Yacht Club 。 Meebits系列NFT交易量在24小时内增长近1289%，目前排名第二。 Mutant   Ape   Yacht Club 和Bored  Ape   Yacht Club 的日交易量目前分别排三、四位。,2022-03-25T09:25:50.000Z,,,5
Metaverse Pioneer/元宇宙先锋队,@MetaverseMVP8,"Azuki系列、 Meebits系列NFT日交易量超过BAYC

CryptoSlam数据显示，Azuki系列NFT的交易量在过去24小时内增长达到81.14%，登上今日交易量榜首，超过了Bored  Ape   Yacht Club  (BAYC) 和 Mutant   Ape   Yacht Club 。 Meebits系列NFT交易量在过去24小时内增长近1289%，目前排名第二。",2022-03-25T09:18:55.000Z,,,2
NFT~T,@T65347520,CryptoSlam数据显示， #Azuki  系列NFT交易量在过去24小时内增长达到81.14%，登上今日交易量榜首，超过了Bored  Ape   Yacht Club  ( #BAYC ) 和 Mutant   Ape   Yacht Club 。 Meebits系列NFT交易量在24小时内增长1289%，目前排名第二。 Mutant   Ape   Yacht Club 和Bored  Ape   Yacht Club 的日交易量目前分别排三、四位,2022-03-25T09:14:26.000Z,,,2
Trengible - Discover the nft trends,@Trengible," - Reay just bought #29537 for 27 ETH ($84,296.43)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 09:12:26 (GMT 0)

Detail:  https:// ht-club/29537-0x60e4d786628fea6478f785a6d7e704777c86a7c6-29537 …",2022-03-25T09:14:11.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #29537 sold for 27 ETH (84.30K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/29537 …,2022-03-25T09:14:09.000Z,,1,
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #29537 sold for 27 ETH! ($84224.88)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/29537 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/29537 … Rarity  2673/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T09:13:58.000Z,1,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #28404 sold for 23.75 ETH (74.15K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/28404 …,2022-03-25T08:28:58.000Z,1,,4
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #28404 sold for 23.75 ETH! ($74155.10)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/28404 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/28404 …  #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T08:28:53.000Z,1,,2
Kripto Holder News,@kriptoholdercom,"#Anime 'den ilham alan bir  #NFT  avatar koleksiyonu olan  #Azuki , son 24 saatte %140'ın üzerinde artışla Cuma gününün satış hacmi tablosunun zirvesine çıkarak Bored  Ape   Yacht Club  ve  Mutant   Ape   Yacht Club 'ı geride bıraktı.",2022-03-25T08:28:05.000Z,2,4,19
BiyaPay,@BIYAPAYOFFICIAL,"【3月25日消息】
CryptoSlam数据显示，Azuki系列  #NFT  的交易量在过去24小时内增长达到81.14%，登上今日交易量榜首。 Meebits系列NFT交易量在过去24小时内增长近1289%，目前排名第二。 Mutant   Ape   Yacht Club 和Bored  Ape   Yacht Club 的日交易量目前分别排三、四位。",2022-03-25T08:17:21.000Z,2,1,1
StevedaNews,@stevedanews,"Anime'den ilham alan bir NFT avatar koleksiyonu olan  #Azuki , son 24 saatte %140'ın üzerinde artışla Cuma günkü satış hacmi tablosunun zirvesine çıkarak Bored  Ape   Yacht Club  (BAYC) ve  Mutant   Ape   Yacht Club 'ı geride bıraktı.

Detaylar birazdan StevedaNews'te!",2022-03-25T08:12:24.000Z,,,12
NFT FLOOR PRICE UPDATES,@0xbotfather,"Featured Collection:  @TheLoomSociety Daily floor price update

Cryptopunks: 72.89Ξ (  0.0%)
Goons of Balatroon: 0.158Ξ (  nan%)
Bored  Ape  YC: 103.0Ξ (  0.0%) Mutant   Ape   Yacht Club : 23.2Ξ (  3.16%)
CLONE X  X TAKASHI MURAKAMI: 14.78Ξ (  6.33%)",2022-03-25T08:06:58.000Z,2,,2
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #13208 sold for 23 ETH (71.98K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/13208 …,2022-03-25T08:05:08.000Z,,,3
Ajoobz,@Ajoobz,"Azuki, an anime-inspired NFT avatar collection, surged over 140% in the past 24 hours to top Friday’s sales volume chart, surpassing Bored  Ape   Yacht Club  (BAYC) and  Mutant   Ape   Yacht Club , according to CryptoSlam data.

Source: https:// i-spikes-past-bored-apes-daily-sales/ …",2022-03-25T08:02:22.000Z,3,,5
Crypto_Fanatics,@Crypto_Expertse,"Azuki Series NFT volume has increased by 81.14% in the last 24 hours to top today's volume chart, overtaking Bored  Ape   Yacht Club  (BAYC) and  Mutant   Ape   Yacht Club . Meebits Series NFT volume has increased by nearly 1,289% in the last 24 hours and now ranks second #BTC    #NowhereDAO",2022-03-25T08:00:23.000Z,,,3
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ379.67 ($1,188,644.26)
CLONE X - X TAKASHI MURAKAMI: Ξ164.99 ($516,539.14) Mutant   Ape   Yacht Club : Ξ47.00 ($147,144.31)
World of Women: Ξ27.05 ($84,686.25)
Cool Pets NFT: Ξ13.95 ($43,670.55)",2022-03-25T08:00:07.000Z,,2,7
TokenMore Lab,@TokenMore,【Azuki系列、 Meebits系列NFT日交易量超过BAYC】金色财经消息，CryptoSlam数据显示，Azuki系列NFT的交易量在过去24小时内增长达到81.14%，登上今日交易量榜首，超过了Bored  Ape   Yacht Club  (BAYC) 和 Mutant   Ape   Yacht Club 。 Meebits系列NFT交易量在过去24小时内增长近1289%，目前排名第二。,2022-03-25T07:58:58.000Z,,,5
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #29868 - Ξ26.88,2022-03-25T07:19:12.000Z,,,
Bitmic,@BitmicOfficial,"Bored  Ape   Yacht Club ,  Mutant   Ape   Yacht Club , and Bored  Ape  Kennel Club are in hot demand right now due to the release of  APE . Hype is growing around further membership benefits and these # #NFTs  have become some of the most sought-after NFT collections out there.",2022-03-25T07:10:14.000Z,,1,3
Supreme Finance,@SupremeFinance2,"Bored  Ape   Yacht Club ,  Mutant   Ape   Yacht Club , and Bored  Ape  Kennel Club are in hot demand right now due to the release of  APE . Hype is growing around further membership benefits and these # #NFTs  have become some of the most sought-after NFT collections out there.",2022-03-25T07:10:07.000Z,,,1
NFT Tracker SOLE Tools,@soletoolsapp,"More here:  https:// Ξ111    Bored  Ape   Yacht Club  (#9667)
Ξ24      Mutant   Ape   Yacht Club  (#2273)
Ξ23.2    Mutant   Ape   Yacht Club  (#3628) #bitFlyer   #NFTwomen   #NFTRarity   #Gabon",2022-03-25T07:09:03.000Z,,1,1
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume
Bored  Ape   Yacht Club : Ξ111.00 ($348,007.20) Mutant   Ape   Yacht Club : Ξ47.20 ($147,981.44)
Bored  Ape  Kennel Club: Ξ27.56 ($86,406.11)
mfers: Ξ26.98 ($84,572.02)
ASM Brains: Ξ20.54 ($64,397.01)",2022-03-25T07:00:08.000Z,,2,6
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ hotg12.eth] -> [0xc36ebb] NFT:  Mutant   Ape   Yacht Club  #2273  https:// e4d786628fea6478f785a6d7e704777c86a7c6/2273 …  Price: 24 ETH ($75,106.98) Gas: 0.0064 ETH ($19.91) #MAYC",2022-03-25T06:58:48.000Z,,,
Trengible - Discover the nft trends,@Trengible," - 0xc36 just bought #2273 for 24 ETH ($75,108.96)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 06:50:00 (GMT 0)

Detail:  https:// ht-club/2273-0x60e4d786628fea6478f785a6d7e704777c86a7c6-2273 …",2022-03-25T06:51:16.000Z,,,
OKLink,@OKLink,Check out the rising and hot  #NFTs   Azuki  @AzukiZen     Mutant   Ape   Yacht Club   @RealMutantApeYC   Bored  Ape   Yacht Club   @BoredApeYC  #WAGMI2022 All it takes is one click   http://,2022-03-25T05:58:11.000Z,,,7
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-25T05:51:01.000Z,,,3
clipped,@0xClipped,"Collection Name:  mutant - ape - yacht-club Floor Price: 23.2 Ξ
24hr Change: +53.92%  Total Volume: 291405.43 Ξ
One Day Volume: 2666.06 Ξ
Total Sales: 28090
Daily Sales: 105

Opensea:  http:// ant-ape-yacht-club … Floor buy:  http:// ant-ape-yacht-club?search[sortAscending]=true&search[sortBy]=PRICE&search[toggles][0]=BUY_NOW …   Unix: 1648185933",2022-03-25T05:25:33.000Z,,,
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-25T04:51:01.000Z,,,1
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #5247 - Ξ33.69,2022-03-25T04:35:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #5247 - Ξ33.69,2022-03-25T04:35:45.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #6142 - Ξ27.2222,2022-03-25T04:34:54.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #6142 - Ξ27.2222,2022-03-25T04:34:54.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9034 - Ξ25.8,2022-03-25T04:31:35.000Z,,,
NFT Whale Alert,@nftwhalealert,"Hourly Top Volume (LooksRare wash trades included)
Terraforms by Mathcastles: Ξ4834.28 ($15,121,615.33)
dotdotdots: Ξ450.01 ($1,407,628.15)
Meebits: Ξ354.64 ($1,109,313.92)
Bored  Ape   Yacht Club : Ξ109.00 ($340,952.00) Mutant   Ape   Yacht Club : Ξ93.90 ($293,719.20)",2022-03-25T04:00:09.000Z,,3,6
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #21172 sold for 24 ETH! ($75208.32)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/21172 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/21172 … Rarity  10327/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T03:59:18.000Z,,,
Mazen Meshref,@meshref_mazen,"Halo!!! Thanos snapping inactives' channels to free up more space next month. If you're interested, it's free, just hold one of the following:

1) Bored  Ape   Yacht Club 2)  Mutant   Ape   Yacht Club 3) Lazy Lions
4) Purrnelopes Country Club
5) Nuclear Nerds
6) 10KTF
7) Crypto Chicks",2022-03-25T03:57:38.000Z,,,5
CryptoNerd,@VeryCryptoNerd,#NFT  Time! On this image you can see  Mutant   Ape   Yacht Club  stats. #mutant_ape_yacht_club    #opensea,2022-03-25T03:51:00.000Z,,,
Trengible - Discover the nft trends,@Trengible," - Yioreea just bought #11378 for 23.2 ETH ($72,257.10)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 03:40:24 (GMT 0)

Detail:  https:// ht-club/11378-0x60e4d786628fea6478f785a6d7e704777c86a7c6-11378 …",2022-03-25T03:41:37.000Z,,,1
PartyBot,@partybot_,"What's this? A new party just got its first contribution…

MAYC #28418 on  Mutant   Ape   Yacht Club Created by brucethegoose.eth",2022-03-25T03:41:11.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #11378 sold for 23.2 ETH (72.26K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/11378 …,2022-03-25T03:40:58.000Z,,1,
Trengible - Discover the nft trends,@Trengible," - wiresonly just bought #7772 for 27.9 ETH ($86,895.39)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 02:39:57 (GMT 0)

Detail:  https:// ht-club/7772-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7772 …",2022-03-25T02:41:14.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #7772 sold for 27.9 ETH (86.90K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/7772 …,2022-03-25T02:40:43.000Z,,1,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #7772 sold for 27.9 ETH! ($87224.89)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/7772 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/7772 … Rarity  3458/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T02:40:28.000Z,,1,3
Trengible - Discover the nft trends,@Trengible," - eric1538 just bought #27366 for 22 ETH ($68,519.66)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 02:37:50 (GMT 0)

Detail:  https:// ht-club/27366-0x60e4d786628fea6478f785a6d7e704777c86a7c6-27366 …",2022-03-25T02:39:37.000Z,,,
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #27366 sold for 22 ETH (68.52K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/27366 …,2022-03-25T02:38:18.000Z,,,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #27366 sold for 22 ETH! ($68847.24)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/27366 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/27366 … Rarity  13375/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T02:38:07.000Z,,,4
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #5650 - Ξ26.2,2022-03-25T01:34:12.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #5650 - Ξ26.2,2022-03-25T01:34:12.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #27366 - Ξ23.71,2022-03-25T01:32:21.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #27366 - Ξ23.71,2022-03-25T01:32:21.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9480 - Ξ22.75,2022-03-25T01:31:41.000Z,,2,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9480 - Ξ22.75,2022-03-25T01:31:41.000Z,,2,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #20300 sold for 26 ETH (80.62K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/20300 …,2022-03-25T01:30:36.000Z,,2,2
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #6696 - Ξ24,2022-03-25T01:30:30.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #7772 - Ξ29.9,2022-03-25T01:20:41.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #7772 - Ξ42.069,2022-03-25T01:19:50.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #7772 - Ξ42.069,2022-03-25T01:19:50.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #23012 - Ξ27.369,2022-03-25T01:19:44.000Z,,,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #23012 - Ξ27.369,2022-03-25T01:19:44.000Z,,,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #9480 - Ξ22.99,2022-03-25T01:19:07.000Z,,1,
Edward Green,@CoachEGreen,listing:  Mutant   Ape   Yacht Club  #9480 - Ξ22.99,2022-03-25T01:19:07.000Z,,1,
NFT_Analyzer,@NFT_Analyzer,listing:  Mutant   Ape   Yacht Club  #6696 - Ξ36.22,2022-03-25T01:18:02.000Z,,,
NFT Whale Alert｜We are hiring,@nftgobot," NFT Whale Trade Transfer: [ 0xa72b1b] -> [0xd66517] NFT:  Mutant   Ape   Yacht Club  #7055  https:// e4d786628fea6478f785a6d7e704777c86a7c6/7055 …  Price: 23.78 ETH ($73,902.56) Gas: 0.0094 ETH ($29.2) #MAYC",2022-03-25T00:35:50.000Z,,,1
Trengible - Discover the nft trends,@Trengible," - 0xd66 just bought #7324 for 23.9 ETH ($74,112.23)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 00:32:08 (GMT 0)

Detail:  https:// ht-club/7324-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7324 …",2022-03-25T00:33:19.000Z,,,1
NFT Monitor,@NFT_Monitor,  Mutant   Ape   Yacht Club  |  #MAYC   #NFT #7324 sold for 23.9 ETH (74.11K $)   https:// 786628fea6478f785a6d7e704777c86a7c6/7324 …,2022-03-25T00:32:40.000Z,1,2,2
nanocube.io | NFT alerts #2,@nanocubealerts2,"Mutant   Ape   Yacht Club  #7324 sold for 23.9 ETH! ($74047.70)

-  https:// 786628fea6478f785a6d7e704777c86a7c6/7324 … -  https:// 60e4d786628fea6478f785a6d7e704777c86a7c6/7324 … Rarity  11384/18022 #mayc   #mutantape    #mutantapeclub   #nft   #nanocube",2022-03-25T00:32:32.000Z,1,3,2
Trengible - Discover the nft trends,@Trengible," - 0xd66 just bought #7055 for 23.7777 ETH ($73,732.98)

Collection:  Mutant   Ape   Yacht Club Date: 2022-03-25 00:26:45 (GMT 0)

Detail:  https:// ht-club/7055-0x60e4d786628fea6478f785a6d7e704777c86a7c6-7055 …",2022-03-25T00:27:10.000Z,,,
NftBossAlert,@nftbossalert,"Collection:  Mutant   Ape   Yacht Club  Mutant   Ape   Yacht Club  was bought
Price: 23.7777 ETH ($73732.98) 
Seller: VinsonKeefe-Safe
Buyer: Unnamed https:// 786628fea6478f785a6d7e704777c86a7c6/7055 …  #MAYC   #NFTSales   #NFTWhale",2022-03-25T00:27:05.000Z,,1,2
